AGEGROUP,Time,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD,NAME,OBJECTID
Age_20_29,141.0,18159,39,30,2,5,0,0,58945,21,Overig Groningen,7
Age_30_39,141.0,11335,25,29,1,1,0,0,36825,16,Overig Groningen,7
Age_40_49,141.0,11117,120,51,7,17,1,0,37233,20,Overig Groningen,7
Age_50_59,141.0,12350,128,79,9,21,0,0,39931,70,Overig Groningen,7
Age_60_69,141.0,10842,111,100,10,66,1,0,34520,204,Overig Groningen,7
Age_70_79,141.0,7597,31,165,6,52,4,0,22122,2169,Overig Groningen,7
Age_80_150,141.0,3842,26,54,9,44,0,0,12342,108,Overig Groningen,7
Age_0_9,142.0,8732,95,8,0,0,0,0,27859,0,Overig Groningen,7
Age_10_19,142.0,10764,23,15,0,4,0,0,34586,19,Overig Groningen,7
Age_20_29,142.0,18110,30,29,2,5,1,0,59003,21,Overig Groningen,7
Age_30_39,142.0,11304,25,23,0,1,0,0,36863,16,Overig Groningen,7
Age_40_49,142.0,11089,105,41,3,16,1,0,37291,20,Overig Groningen,7
Age_50_59,142.0,12319,114,69,8,20,0,0,39987,71,Overig Groningen,7
Age_60_69,142.0,10818,83,92,9,63,0,0,34582,207,Overig Groningen,7
Age_70_79,142.0,7580,18,145,10,53,2,0,22166,2172,Overig Groningen,7
Age_80_150,142.0,3836,18,47,8,50,0,0,12356,110,Overig Groningen,7
Age_0_9,143.0,8709,73,5,0,0,0,0,27907,0,Overig Groningen,7
Age_10_19,143.0,10735,20,14,2,4,0,0,34617,19,Overig Groningen,7
Age_20_29,143.0,18076,24,28,0,5,2,0,59045,21,Overig Groningen,7
Age_30_39,143.0,11283,20,20,4,1,0,0,36888,16,Overig Groningen,7
Age_40_49,143.0,11042,113,36,6,15,0,0,37334,20,Overig Groningen,7
Age_50_59,143.0,12282,99,61,9,19,0,0,40046,72,Overig Groningen,7
Age_60_69,143.0,10798,68,77,3,62,0,0,34636,210,Overig Groningen,7
Age_70_79,143.0,7558,19,129,6,52,0,0,22204,2178,Overig Groningen,7
Age_80_150,143.0,3828,15,43,2,54,0,0,12372,111,Overig Groningen,7
Age_0_9,144.0,8691,66,3,0,0,0,0,27934,0,Overig Groningen,7
Age_10_19,144.0,10710,23,14,1,3,0,0,34640,20,Overig Groningen,7
Age_20_29,144.0,18051,17,26,0,4,0,0,59082,21,Overig Groningen,7
Age_30_39,144.0,11263,16,18,1,1,0,0,36917,16,Overig Groningen,7
Age_40_49,144.0,11017,98,35,3,14,1,0,37377,21,Overig Groningen,7
Age_50_59,144.0,12249,100,59,3,20,0,0,40085,72,Overig Groningen,7
Age_60_69,144.0,10774,68,59,8,60,1,0,34674,210,Overig Groningen,7
Age_70_79,144.0,7542,15,118,8,49,1,0,22232,2181,Overig Groningen,7
Age_80_150,144.0,3819,12,39,5,51,1,0,12383,115,Overig Groningen,7
Age_0_9,145.0,8682,53,5,0,0,0,0,27954,0,Overig Groningen,7
Age_10_19,145.0,10694,16,14,1,3,0,0,34663,20,Overig Groningen,7
Age_20_29,145.0,18020,23,28,1,4,0,0,59104,21,Overig Groningen,7
Age_30_39,145.0,11246,10,15,0,1,0,0,36944,16,Overig Groningen,7
Age_40_49,145.0,10998,85,31,4,13,1,0,37413,21,Overig Groningen,7
Age_50_59,145.0,12227,90,50,6,18,0,0,40122,75,Overig Groningen,7
Age_60_69,145.0,10750,69,61,9,64,1,0,34689,211,Overig Groningen,7
Age_70_79,145.0,7527,10,99,6,49,1,0,22272,2182,Overig Groningen,7
Age_80_150,145.0,3814,12,31,5,49,1,0,12394,119,Overig Groningen,7
Age_0_9,146.0,8665,53,3,0,0,0,0,27973,0,Overig Groningen,7
Age_10_19,146.0,10678,13,10,2,3,0,0,34685,20,Overig Groningen,7
Age_20_29,146.0,17988,21,27,2,4,0,0,59138,21,Overig Groningen,7
Age_30_39,146.0,11228,13,14,0,0,0,0,36960,17,Overig Groningen,7
Age_40_49,146.0,10980,70,26,3,13,0,0,37453,21,Overig Groningen,7
Age_50_59,146.0,12214,75,37,7,19,0,0,40160,76,Overig Groningen,7
Age_60_69,146.0,10735,52,53,7,66,0,0,34728,213,Overig Groningen,7
Age_70_79,146.0,7513,13,79,5,49,2,0,22299,2186,Overig Groningen,7
Age_80_150,146.0,3803,12,30,1,47,0,0,12410,122,Overig Groningen,7
Age_0_9,147.0,8656,42,3,0,0,0,0,27993,0,Overig Groningen,7
Age_10_19,147.0,10657,11,9,1,3,0,0,34709,21,Overig Groningen,7
Age_20_29,147.0,17963,18,26,3,5,0,0,59165,21,Overig Groningen,7
Age_30_39,147.0,11215,10,13,1,0,0,0,36976,17,Overig Groningen,7
Age_40_49,147.0,10960,68,19,4,12,0,0,37481,22,Overig Groningen,7
Age_50_59,147.0,12199,70,25,7,19,0,0,40191,77,Overig Groningen,7
Age_60_69,147.0,10724,35,54,8,67,0,0,34752,214,Overig Groningen,7
Age_70_79,147.0,7496,14,69,3,47,0,0,22325,2192,Overig Groningen,7
Age_80_150,147.0,3795,10,19,4,46,0,0,12428,123,Overig Groningen,7
Age_0_9,148.0,8647,36,3,0,0,0,0,28008,0,Overig Groningen,7
Age_10_19,148.0,10640,11,8,0,1,0,0,34728,23,Overig Groningen,7
Age_20_29,148.0,17943,15,21,3,5,0,0,59193,21,Overig Groningen,7
Age_30_39,148.0,11203,10,12,1,0,0,0,36989,17,Overig Groningen,7
Age_40_49,148.0,10936,59,23,1,11,0,0,37513,23,Overig Groningen,7
Age_50_59,148.0,12181,65,27,3,19,0,0,40213,80,Overig Groningen,7
Age_60_69,148.0,10708,31,44,6,64,0,0,34785,216,Overig Groningen,7
Age_70_79,148.0,7486,10,58,3,48,1,0,22347,2193,Overig Groningen,7
Age_80_150,148.0,3786,12,21,2,47,0,0,12432,125,Overig Groningen,7
Age_0_9,149.0,8631,37,3,0,0,0,0,28023,0,Overig Groningen,7
Age_10_19,149.0,10626,6,6,1,1,0,0,34748,23,Overig Groningen,7
Age_20_29,149.0,17927,15,19,1,4,0,0,59214,21,Overig Groningen,7
Age_30_39,149.0,11188,10,7,0,0,0,0,37010,17,Overig Groningen,7
Age_40_49,149.0,10919,55,24,0,8,1,0,37535,24,Overig Groningen,7
Age_50_59,149.0,12169,62,26,1,17,0,0,40230,83,Overig Groningen,7
Age_60_69,149.0,10691,39,32,4,62,1,0,34807,218,Overig Groningen,7
Age_70_79,149.0,7481,7,45,3,48,0,0,22369,2193,Overig Groningen,7
Age_80_150,149.0,3779,13,18,4,46,0,0,12438,127,Overig Groningen,7
Age_0_9,0.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,0.0,32726,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_20_29,0.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,0.0,29992,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_40_49,0.0,34933,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_50_59,0.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,0.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,0.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,0.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,1.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,1.0,32726,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_20_29,1.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,1.0,29992,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_40_49,1.0,34933,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_50_59,1.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,1.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,1.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,1.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,2.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,2.0,32726,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_20_29,2.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,2.0,29992,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_40_49,2.0,34932,1,0,0,0,0,0,0,0,Overig Zeeland,32
Age_50_59,2.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,2.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,2.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,2.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,3.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,3.0,32726,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_20_29,3.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,3.0,29992,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_40_49,3.0,34932,1,0,0,0,0,0,0,0,Overig Zeeland,32
Age_50_59,3.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,3.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,3.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,3.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,4.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,4.0,32726,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_20_29,4.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,4.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,4.0,34932,1,0,0,0,0,0,0,0,Overig Zeeland,32
Age_50_59,4.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,4.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,4.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,4.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,5.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,5.0,32726,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_20_29,5.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,5.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,5.0,34932,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_50_59,5.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,5.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,5.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,5.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,6.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,6.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,6.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,6.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,6.0,34932,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_50_59,6.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,6.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,6.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,6.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,7.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,7.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,7.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,7.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,7.0,34932,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_50_59,7.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,7.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,7.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,7.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,8.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,8.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,8.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,8.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,8.0,34932,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_50_59,8.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,8.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,8.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,8.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,9.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,9.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,9.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,9.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,9.0,34931,1,0,0,0,0,0,1,0,Overig Zeeland,32
Age_50_59,9.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,9.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,9.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,9.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,10.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,10.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,10.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,10.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,10.0,34931,1,0,0,0,0,0,1,0,Overig Zeeland,32
Age_50_59,10.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,10.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,10.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,10.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,11.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,11.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,11.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,11.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,11.0,34931,1,0,0,0,0,0,1,0,Overig Zeeland,32
Age_50_59,11.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,11.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,11.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,11.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,12.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,12.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,12.0,29678,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_30_39,12.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,12.0,34931,1,0,0,0,0,0,1,0,Overig Zeeland,32
Age_50_59,12.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,12.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,12.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,12.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,13.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,13.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,13.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,13.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,13.0,34931,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,13.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,13.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,13.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,13.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,14.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,14.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,14.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,14.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,14.0,34931,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,14.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,14.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,14.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,14.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,15.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,15.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,15.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,15.0,29991,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_40_49,15.0,34931,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,15.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,15.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,15.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,15.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,16.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,16.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,16.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,16.0,29990,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_40_49,16.0,34931,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,16.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,16.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,16.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,16.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,17.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,17.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,17.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,17.0,29990,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_40_49,17.0,34931,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,17.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,17.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,17.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,17.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,18.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,18.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,18.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,18.0,29990,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_40_49,18.0,34931,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,18.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,18.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,18.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,18.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,19.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,19.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,19.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,19.0,29990,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_40_49,19.0,34931,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,19.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,19.0,36730,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,19.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,19.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,20.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,20.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,20.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,20.0,29990,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_40_49,20.0,34931,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,20.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,20.0,36729,1,0,0,0,0,0,0,0,Overig Zeeland,32
Age_70_79,20.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,20.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,21.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,21.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,21.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,21.0,29990,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_40_49,21.0,34930,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,21.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,21.0,36729,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_70_79,21.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,21.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,22.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,22.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,22.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,22.0,29990,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_40_49,22.0,34930,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,22.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,22.0,36729,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_70_79,22.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,22.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,23.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,23.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,23.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,23.0,29989,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_40_49,23.0,34930,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,23.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,23.0,36728,1,0,0,0,0,0,1,0,Overig Zeeland,32
Age_70_79,23.0,28953,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,23.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,24.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,24.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,24.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,24.0,29989,0,0,0,0,0,0,3,0,Overig Zeeland,32
Age_40_49,24.0,34930,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,24.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,24.0,36728,1,0,0,0,0,0,1,0,Overig Zeeland,32
Age_70_79,24.0,28952,1,0,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,24.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,25.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,25.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,25.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,25.0,29989,0,0,0,0,0,0,3,0,Overig Zeeland,32
Age_40_49,25.0,34930,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,25.0,40224,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,25.0,36728,1,0,0,0,0,0,1,0,Overig Zeeland,32
Age_70_79,25.0,28952,0,1,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,25.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,26.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,26.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,26.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,26.0,29986,0,0,0,0,0,0,6,0,Overig Zeeland,32
Age_40_49,26.0,34930,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,26.0,40223,1,0,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,26.0,36728,0,0,0,0,0,0,2,0,Overig Zeeland,32
Age_70_79,26.0,28952,0,1,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,26.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,27.0,28442,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,27.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,27.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,27.0,29985,1,0,0,0,0,0,6,0,Overig Zeeland,32
Age_40_49,27.0,34930,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_50_59,27.0,40222,1,1,0,0,0,0,0,0,Overig Zeeland,32
Age_60_69,27.0,36727,1,0,0,0,0,0,2,0,Overig Zeeland,32
Age_70_79,27.0,28952,0,1,0,0,0,0,0,0,Overig Zeeland,32
Age_80_150,27.0,15855,0,0,0,0,0,0,0,0,Overig Zeeland,32
Age_0_9,28.0,28441,1,0,0,0,0,0,0,0,Overig Zeeland,32
Age_10_19,28.0,32725,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_20_29,28.0,29677,0,0,0,0,0,0,1,0,Overig Zeeland,32
Age_30_39,28.0,29984,0,0,0,0,0,0,8,0,Overig Zeeland,32
Age_40_49,28.0,34930,1,0,0,0,0,0,2,0,Overig Zeeland,32
