AGEGROUP,Time,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,CURED,DEAD,NAME,OBJECTID
AGE_0_18,15,27579,1,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_18_35,15,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,15,15523,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_45_65,15,27634,1,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_65_85,15,27434,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_85_100,15,9383,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_0_18,16,27579,1,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_18_35,16,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,16,15523,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_45_65,16,27634,1,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_65_85,16,27434,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_85_100,16,9383,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_0_18,17,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,17,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,17,15523,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_45_65,17,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,17,27434,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_85_100,17,9383,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_0_18,18,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,18,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,18,15523,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_45_65,18,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,18,27434,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_85_100,18,9383,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_0_18,19,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,19,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,19,15522,1,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_45_65,19,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,19,27434,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_85_100,19,9382,1,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_0_18,20,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,20,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,20,15522,1,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_45_65,20,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,20,27433,1,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_85_100,20,9382,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,21,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,21,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,21,15522,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_45_65,21,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,21,27433,0,1,0,0,0,2,0,Zuidwest-Friesland,5
AGE_85_100,21,9382,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,22,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,22,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,22,15522,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_45_65,22,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,22,27433,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_85_100,22,9382,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,23,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,23,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,23,15522,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_45_65,23,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,23,27433,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_85_100,23,9382,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,24,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,24,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,24,15521,1,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_45_65,24,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,24,27432,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_85_100,24,9382,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,25,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,25,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,25,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,25,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,25,27432,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_85_100,25,9382,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,26,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,26,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,26,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,26,27634,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,26,27432,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_85_100,26,9382,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,27,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,27,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,27,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,27,27633,1,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_65_85,27,27432,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_85_100,27,9381,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,28,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,28,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,28,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,28,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,28,27432,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_85_100,28,9381,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,29,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,29,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,29,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,29,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,29,27432,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_85_100,29,9381,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_0_18,30,27579,0,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,30,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,30,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,30,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,30,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,30,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,31,27578,1,0,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,31,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,31,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,31,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,31,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,31,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,32,27578,0,1,0,0,0,1,0,Zuidwest-Friesland,5
AGE_18_35,32,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,32,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,32,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,32,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,32,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,33,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,33,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,33,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,33,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,33,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,33,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,34,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,34,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,34,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,34,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,34,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,34,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,35,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,35,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,35,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,35,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,35,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,35,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,36,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,36,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,36,15521,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,36,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,36,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,36,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,37,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,37,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,37,15520,1,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_45_65,37,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,37,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,37,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,38,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,38,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,38,15520,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_45_65,38,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,38,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,38,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,39,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,39,33994,0,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,39,15520,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_45_65,39,27633,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,39,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,39,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,40,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,40,33993,1,0,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,40,15520,0,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_45_65,40,27632,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,40,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,40,9381,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,41,27578,0,0,0,0,0,2,0,Zuidwest-Friesland,5
AGE_18_35,41,33993,0,1,0,0,0,0,0,Zuidwest-Friesland,5
AGE_35_45,41,15519,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_45_65,41,27632,1,0,0,0,0,3,0,Zuidwest-Friesland,5
AGE_65_85,41,27432,0,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_85_100,41,9380,1,0,0,0,0,4,0,Zuidwest-Friesland,5
AGE_0_18,0,48196,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,0,58794,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,0,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,0,48225,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_65_85,0,47989,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_85_100,0,16438,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_0_18,1,48196,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,1,58794,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,1,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,1,48225,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_65_85,1,47989,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_85_100,1,16438,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_0_18,2,48196,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,2,58794,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,2,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,2,48225,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_65_85,2,47989,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_85_100,2,16438,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_0_18,3,48196,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,3,58793,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,3,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,3,48225,0,0,1,0,0,0,0,Zuidwest-Gelderland,19
AGE_65_85,3,47989,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_85_100,3,16438,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_0_18,4,48196,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,4,58793,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,4,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,4,48225,0,0,1,0,0,0,0,Zuidwest-Gelderland,19
AGE_65_85,4,47989,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_85_100,4,16438,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_0_18,5,48196,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,5,58793,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,5,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,5,48225,0,0,1,0,0,0,0,Zuidwest-Gelderland,19
AGE_65_85,5,47989,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_85_100,5,16438,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_0_18,6,48196,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,6,58793,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,6,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,6,48225,0,0,0,1,0,0,0,Zuidwest-Gelderland,19
AGE_65_85,6,47989,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_85_100,6,16438,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_0_18,7,48195,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,7,58793,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,7,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,7,48225,0,0,0,0,0,0,1,Zuidwest-Gelderland,19
AGE_65_85,7,47989,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_85_100,7,16437,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_0_18,8,48195,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_18_35,8,58793,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_35_45,8,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,8,48225,0,0,0,0,0,0,1,Zuidwest-Gelderland,19
AGE_65_85,8,47989,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_85_100,8,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,9,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,9,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,9,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,9,48225,0,0,0,0,0,0,1,Zuidwest-Gelderland,19
AGE_65_85,9,47989,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_85_100,9,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,10,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,10,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,10,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,10,48224,1,0,0,0,0,0,1,Zuidwest-Gelderland,19
AGE_65_85,10,47988,1,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_85_100,10,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,11,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,11,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,11,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,11,48224,1,0,0,0,0,0,1,Zuidwest-Gelderland,19
AGE_65_85,11,47988,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_85_100,11,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,12,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,12,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,12,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,12,48224,0,1,0,0,0,0,1,Zuidwest-Gelderland,19
AGE_65_85,12,47988,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_85_100,12,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,13,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,13,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,13,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,13,48224,0,1,0,0,0,0,1,Zuidwest-Gelderland,19
AGE_65_85,13,47988,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_85_100,13,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,14,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,14,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,14,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,14,48224,0,0,1,0,0,0,1,Zuidwest-Gelderland,19
AGE_65_85,14,47987,1,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_85_100,14,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,15,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,15,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,15,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,15,48224,0,0,0,0,1,0,1,Zuidwest-Gelderland,19
AGE_65_85,15,47987,0,0,0,0,0,3,0,Zuidwest-Gelderland,19
AGE_85_100,15,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,16,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,16,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,16,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,16,48224,0,0,0,0,1,0,1,Zuidwest-Gelderland,19
AGE_65_85,16,47987,0,0,0,0,0,3,0,Zuidwest-Gelderland,19
AGE_85_100,16,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,17,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,17,58793,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,17,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,17,48224,0,0,0,0,0,0,2,Zuidwest-Gelderland,19
AGE_65_85,17,47986,1,0,0,0,0,3,0,Zuidwest-Gelderland,19
AGE_85_100,17,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,18,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,18,58792,1,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,18,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,18,48224,0,0,0,0,0,0,2,Zuidwest-Gelderland,19
AGE_65_85,18,47986,0,1,0,0,0,3,0,Zuidwest-Gelderland,19
AGE_85_100,18,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,19,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,19,58792,1,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,19,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,19,48224,0,0,0,0,0,0,2,Zuidwest-Gelderland,19
AGE_65_85,19,47986,0,1,0,0,0,3,0,Zuidwest-Gelderland,19
AGE_85_100,19,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,20,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,20,58792,1,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,20,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,20,48223,1,0,0,0,0,0,2,Zuidwest-Gelderland,19
AGE_65_85,20,47986,0,1,0,0,0,3,0,Zuidwest-Gelderland,19
AGE_85_100,20,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,21,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,21,58792,1,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_35_45,21,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,21,48223,0,0,0,0,0,1,2,Zuidwest-Gelderland,19
AGE_65_85,21,47986,0,0,1,0,0,3,0,Zuidwest-Gelderland,19
AGE_85_100,21,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,22,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,22,58792,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_35_45,22,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,22,48223,0,0,0,0,0,1,2,Zuidwest-Gelderland,19
AGE_65_85,22,47986,0,0,0,0,1,3,0,Zuidwest-Gelderland,19
AGE_85_100,22,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,23,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,23,58792,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_35_45,23,27010,0,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,23,48223,0,0,0,0,0,1,2,Zuidwest-Gelderland,19
AGE_65_85,23,47985,1,0,0,0,0,3,1,Zuidwest-Gelderland,19
AGE_85_100,23,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,24,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,24,58792,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_35_45,24,27009,1,0,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,24,48223,0,0,0,0,0,1,2,Zuidwest-Gelderland,19
AGE_65_85,24,47984,2,0,0,0,0,3,1,Zuidwest-Gelderland,19
AGE_85_100,24,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,25,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,25,58792,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_35_45,25,27009,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,25,48223,0,0,0,0,0,1,2,Zuidwest-Gelderland,19
AGE_65_85,25,47983,2,1,0,0,0,3,1,Zuidwest-Gelderland,19
AGE_85_100,25,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,26,48195,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,26,58792,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_35_45,26,27009,0,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,26,48223,0,0,0,0,0,1,2,Zuidwest-Gelderland,19
AGE_65_85,26,47983,1,0,0,0,0,5,1,Zuidwest-Gelderland,19
AGE_85_100,26,16437,0,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,27,48194,1,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_18_35,27,58792,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_35_45,27,27008,1,1,0,0,0,0,0,Zuidwest-Gelderland,19
AGE_45_65,27,48222,1,0,0,0,0,1,2,Zuidwest-Gelderland,19
AGE_65_85,27,47983,0,1,0,0,0,5,1,Zuidwest-Gelderland,19
AGE_85_100,27,16436,1,0,0,0,0,1,0,Zuidwest-Gelderland,19
AGE_0_18,28,48194,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_18_35,28,58792,0,0,0,0,0,2,0,Zuidwest-Gelderland,19
AGE_35_45,28,27008,1,1,0,0,0,0,0,Zuidwest-Gelderland,19
